sep=;
# Multi-simbolo: BTCUSDT, ETHUSDT, XRPUSDT, TRXUSDT, GALAUSDT, SUIUSDT, SOLUSDT, ADAUSDT, DOGEUSDT, BNBUSDT
# Parametros: {"detection_method": "atr_dynamic", "consol_min_bars": 8, "consol_max_bars": 50, "consol_max_range_pct": 6, "consol_atr_ratio": 0.6, "consol_body_ratio": 0.5, "consol_max_outside_bars": 3, "lookforward_bars": 100, "max_price_range_pct": 6, "entry_mode": "va_breakout", "position_mode": "concurrent", "swing_bars": 5, "sl_mode": "zone_opposite", "atr_dyn_period": 100, "atr_dyn_ma_period": 20, "atr_dyn_multiplier": 1.5, "atr_dyn_min_bars": 20, "atr_dyn_max_breakout": 5, "atr_dyn_merge_overlap": true, "use_atr_band": false, "atr_band_period": 200, "atr_band_multiplier": 1, "atr_band_ma_period": 20, "use_reentry": true, "max_reentry_bars": 3, "use_ttm_prefilter": true, "ttm_atr_length": 30, "ttm_kc_multiplier": 1, "ttm_min_squeeze_bars": 10, "use_bbwp_scoring": false, "bbwp_lookback": 252, "bbwp_squeeze_threshold": 20, "use_inside_pct_filter": false, "min_inside_pct": 70, "min_score_filter": 30, "use_continuation_score": false, "sl_poc_buffer_pct": 50, "vp_bins_per_zone": 30, "tp_rr_ratio": 1}
# Fecha: 2026-02-08T11:23:54.045562
zona_num;simbolo;fecha_entrada;fecha_cierre;precio_min;precio_max;rango_pct;direccion;precio_breakout;modo_entrada;precio_entrada;offset_barras;sl_price;tp_price;resultado;pnl_r;equity_r;r_multiple;alcanzo_2r;alcanzo_3r;barras_cierre;velas_en_zona;duracion_horas;score
6248;ADAUSDT;2026-01-04 15:56;2026-01-04 16:02;0,3991;0,4012724999999999;0,54;DOWN;0,3998;VA Breakout;0,3998;0;0,4;0,4;WIN;2;7684,0;144,18;Si;Si;7;34;0,6;34.0
6249;BTCUSDT;2026-01-04 16:01;2026-01-04 18:01;90988,21500000001;91308,12149999998;0,35;UP;91227,8;VA Breakout;91227,8;0;91006,46;91449,14;WIN;2;7686,0;30,43;Si;Si;121;102;1,7;39.0
6250;XRPUSDT;2026-01-04 16:04;2026-01-04 16:09;2,085972999999999;2,0944;0,4;UP;2,0931;VA Breakout;2,0931;0;2,09;2,1;WIN;2;7688,0;70,54;Si;Si;6;57;0,9;64.0
6251;ETHUSDT;2026-01-04 16:05;2026-01-04 19:01;3126,09175;3142;0,51;UP;3141,24;VA Breakout;3141,24;0;3126,08;3156,4;WIN;2;7690,0;17,24;Si;Si;177;111;1,8;41.0
6252;DOGEUSDT;2026-01-04 16:11;2026-01-04 16:39;0,14927295000000002;0,15068145000000002;0,94;UP;0,15027;VA Breakout;0,15027;0;0,15;0,15;LOSS;-1;7689,0;5,84;Si;Si;29;94;1,6;63.0
6253;GALAUSDT;2026-01-04 16:13;2026-01-04 16:29;0,007307849999999999;0,007434;1,71;UP;0,007442;VA Breakout;0,007442;0;0,01;0,01;LOSS;-1;7688,0;14,03;Si;Si;17;116;1,9;60.0
6254;BTCUSDT;2026-01-04 16:39;2026-01-04 16:40;91238,1605;91308,73800000001;0,08;DOWN;91240,4;VA Breakout;91240,4;0;91278,21;91202,59;WIN;2;7690,0;829,26;Si;Si;2;26;0,4;65.0
6255;BNBUSDT;2026-01-04 16:40;2026-01-04 16:52;894,8340000000002;897,3;0,28;DOWN;895,2;VA Breakout;895,2;0;895,91;894,49;LOSS;-1;7689,0;456,84;Si;Si;13;86;1,4;65.0
6256;ETHUSDT;2026-01-04 18:00;2026-01-04 18:00;3134,4670499999997;3142,0802500000004;0,24;UP;3141,52;VA Breakout;3141,52;0;3138,65;3144,39;LOSS;-1;7688,0;90,9;Si;Si;1;44;0,7;66.0
6257;SUIUSDT;2026-01-04 18:00;2026-01-04 18:07;1,7018764999999998;1,7109615;0,53;UP;1,714;VA Breakout;1,714;0;1,7;1,72;LOSS;-1;7687,0;33,3;Si;Si;8;42;0,7;63.0
6258;DOGEUSDT;2026-01-04 18:00;2026-01-04 18:01;0,14864;0,1493017;0,44;UP;0,1492;VA Breakout;0,1492;0;0,15;0,15;WIN;2;7689,0;23,85;Si;Si;2;41;0,7;64.0
6259;BTCUSDT;2026-01-04 18:56;2026-01-04 18:59;91233,24100000001;91400;0,18;UP;91372,6;VA Breakout;91372,6;0;91237,22;91507,98;WIN;2;7691,0;48,68;Si;Si;4;29;0,5;47.0
6260;ADAUSDT;2026-01-04 19:01;2026-01-04 19:22;0,3982;0,401455;0,81;UP;0,4019;VA Breakout;0,4019;0;0,4;0,41;LOSS;-1;7690,0;11,45;Si;Si;22;50;0,8;64.0
6261;XRPUSDT;2026-01-04 19:13;2026-01-04 19:15;2,0847;2,0955;0,52;UP;2,0929;VA Breakout;2,0929;0;2,09;2,1;WIN;2;7692,0;62,55;Si;Si;3;58;0,9;52.0
6262;BTCUSDT;2026-01-04 19:40;2026-01-04 19:42;91666,1495;91895,9265;0,25;UP;91871,9;VA Breakout;91871,9;0;91766,3;91977,5;WIN;2;7694,0;57,68;Si;Si;3;24;0,4;51.0
6263;SOLUSDT;2026-01-04 19:43;2026-01-04 19:49;133,68;134,67;0,74;UP;134,64;VA Breakout;134,64;0;133,91;135,37;WIN;2;7696,0;19,68;Si;Si;7;81;1,3;43.0
6264;XRPUSDT;2026-01-04 19:44;2026-01-04 19:45;2,0934679999999997;2,1029;0,45;UP;2,1025;VA Breakout;2,1025;0;2,1;2,11;WIN;2;7698,0;53,15;Si;Si;2;31;0,5;51.0
6265;ETHUSDT;2026-01-04 19:45;2026-01-04 19:49;3142,2955500000003;3159,75;0,55;UP;3153,73;VA Breakout;3153,73;0;3143,66;3163,8;WIN;2;7700,0;24,74;Si;Si;5;29;0,5;39.0
6266;SUIUSDT;2026-01-04 19:45;2026-01-04 20:07;1,6826;1,7051;1,33;UP;1,7018;VA Breakout;1,7018;0;1,68;1,72;WIN;2;7702,0;18,65;Si;Si;23;90;1,5;36.0
6267;SOLUSDT;2026-01-04 20:34;2026-01-04 20:37;135,85975;136,52124999999998;0,49;UP;136,45;VA Breakout;136,45;0;136,04;136,86;WIN;2;7704,0;30,81;Si;Si;4;20;0,3;49.0
6268;ETHUSDT;2026-01-04 20:37;2026-01-04 20:39;3175,4384499999996;3191,1081500000005;0,49;UP;3199,18;VA Breakout;3199,18;0;3180,45;3217,91;WIN;2;7706,0;10,87;Si;Si;3;30;0,5;67.0
6269;DOGEUSDT;2026-01-04 21:06;2026-01-04 22:03;0,15076565000000006;0,15237;1,06;DOWN;0,15113;VA Breakout;0,15113;0;0,15;0,15;LOSS;-1;7705,0;71,04;Si;Si;58;55;0,9;64.0
6270;BNBUSDT;2026-01-04 21:20;2026-01-04 23:13;901,2;905,7334999999999;0,5;DOWN;902,2;VA Breakout;902,2;0;906,44;897,96;WIN;2;7707,0;78,37;Si;Si;114;46;0,8;56.0
6271;GALAUSDT;2026-01-04 21:21;2026-01-04 23:26;0,007362149999999999;0,007496709999999999;1,81;DOWN;0,007383;VA Breakout;0,007383;0;0,01;0,01;WIN;2;7709,0;40,72;Si;Si;126;99;1,6;61.0
6272;SOLUSDT;2026-01-04 21:21;2026-01-04 22:08;136,45374999999999;137,3262;0,64;DOWN;136,32;VA Breakout;136,32;0;137,1;135,54;LOSS;-1;7708,0;88,05;Si;Si;48;44;0,7;67.0
6273;GALAUSDT;2026-01-04 22:07;2026-01-04 22:10;0,0073929550000000005;0,007439020000000001;0,62;DOWN;0,007402;VA Breakout;0,007402;0;0,01;0,01;WIN;2;7710,0;142,51;Si;Si;4;29;0,5;57.0
6274;XRPUSDT;2026-01-04 22:33;2026-01-04 23:14;2,1347;2,15897;1,13;UP;2,1502;VA Breakout;2,1502;0;2,13;2,17;LOSS;-1;7709,0;16,78;Si;Si;42;95;1,6;63.0
6275;ETHUSDT;2026-01-04 23:05;2026-01-04 23:13;3180,424749999999;3212,0364999999997;0,99;DOWN;3182,37;VA Breakout;3182,37;0;3191,78;3172,96;WIN;2;7711,0;153,29;Si;Si;9;149;2,5;57.0
6276;SOLUSDT;2026-01-04 23:07;2026-01-04 23:18;136,43789999999998;137,25;0,59;DOWN;136,45;VA Breakout;136,45;0;137,01;135,89;WIN;2;7713,0;123,08;Si;Si;12;83;1,4;38.0
6277;SUIUSDT;2026-01-04 23:08;2026-01-04 23:14;1,6953;1,7119285;0,98;DOWN;1,6966;VA Breakout;1,6966;0;1,7;1,69;WIN;2;7715,0;132,33;Si;Si;7;102;1,7;63.0
6278;BNBUSDT;2026-01-04 23:10;2026-01-04 23:13;898,6;901,7;0,34;DOWN;899,1;VA Breakout;899,1;0;900,78;897,42;WIN;2;7717,0;196,07;Si;Si;4;109;1,8;65.0
6279;GALAUSDT;2026-01-04 23:13;2026-01-04 23:26;0,0073265;0,007377;0,69;DOWN;0,007329;VA Breakout;0,007329;0;0,01;0,01;WIN;2;7719,0;143,35;Si;Si;14;55;0,9;64.0
6280;DOGEUSDT;2026-01-04 23:13;2026-01-04 23:26;0,1506341;0,1522754;1,08;DOWN;0,15084;VA Breakout;0,15084;0;0,15;0,15;WIN;2;7721,0;44,43;Si;Si;14;125;2,1;63.0
6281;BTCUSDT;2026-01-04 23:19;2026-01-04 23:31;92669,2395;93252,25200000001;0,63;DOWN;92733,1;VA Breakout;92733,1;0;93101,11;92365,09;WIN;2;7723,0;89,25;Si;Si;13;188;3,1;65.0
6282;XRPUSDT;2026-01-04 23:23;2026-01-04 23:26;2,1305;2,146065;0,73;DOWN;2,1344;VA Breakout;2,1344;0;2,15;2,12;WIN;2;7725,0;88,89;Si;Si;4;43;0,7;63.0
6283;TRXUSDT;2026-01-05 00:18;2026-01-05 00:19;0,29488875000000003;0,29505;0,05;UP;0,29503;VA Breakout;0,29503;0;0,29;0,3;WIN;2;7727,0;237,33;Si;Si;2;40;0,7;68.0
6284;GALAUSDT;2026-01-05 00:19;2026-01-05 00:25;0,007241765000000001;0,007276770000000001;0,48;UP;0,007265;VA Breakout;0,007265;0;0,01;0,01;WIN;2;7729,0;49,55;Si;Si;7;34;0,6;65.0
6285;ADAUSDT;2026-01-05 00:20;2026-01-05 01:28;0,3963129999999999;0,3989;0,65;UP;0,3987;VA Breakout;0,3987;0;0,4;0,4;LOSS;-1;7728,0;19,11;Si;Si;69;32;0,5;65.0
6286;ETHUSDT;2026-01-05 00:38;2026-01-05 00:51;3159,3887;3167,706299999999;0,26;DOWN;3158,24;VA Breakout;3158,24;0;3165,71;3150,77;WIN;2;7730,0;189,8;Si;Si;14;71;1,2;66.0
6287;BTCUSDT;2026-01-05 00:43;2026-01-05 00:51;92515,69549999999;92711,79149999999;0,21;DOWN;92532,3;VA Breakout;92532,3;0;92659,05;92405,55;WIN;2;7732,0;257,55;Si;Si;9;50;0,8;56.0
6288;SUIUSDT;2026-01-05 00:52;2026-01-05 01:21;1,6824865;1,6913224999999998;0,52;DOWN;1,6797;VA Breakout;1,6797;0;1,69;1,67;WIN;2;7734,0;90,81;Si;Si;30;33;0,5;64.0
6289;SOLUSDT;2026-01-05 00:59;2026-01-05 01:19;135,04485;136,23;0,87;DOWN;134,99;VA Breakout;134,99;0;135,51;134,47;LOSS;-1;7733,0;129,66;Si;Si;21;84;1,4;63.0
6290;SUIUSDT;2026-01-05 01:20;2026-01-05 01:30;1,6728215;1,6799465;0,43;DOWN;1,6717;VA Breakout;1,6717;0;1,68;1,67;WIN;2;7735,0;140,13;Si;Si;11;28;0,5;66.0
6291;ETHUSDT;2026-01-05 01:24;2026-01-05 01:28;3149,7423999999996;3155,7074999999995;0,19;DOWN;3149,62;VA Breakout;3149,62;0;3153,48;3145,76;WIN;2;7737,0;365,09;Si;Si;5;24;0,4;66.0
6292;ADAUSDT;2026-01-05 01:24;2026-01-05 01:31;0,3976;0,40088950000000007;0,82;DOWN;0,3979;VA Breakout;0,3979;0;0,4;0,4;WIN;2;7739,0;67,66;Si;Si;8;64;1,1;64.0
6293;DOGEUSDT;2026-01-05 01:24;2026-01-05 01:27;0,1501;0,15102605000000002;0,62;DOWN;0,15029;VA Breakout;0,15029;0;0,15;0,15;WIN;2;7741,0;219,14;Si;Si;4;97;1,6;64.0
6294;BTCUSDT;2026-01-05 01:25;2026-01-05 01:28;92323,0805;92460,238;0,15;DOWN;92325,8;VA Breakout;92325,8;0;92432,79;92218,81;WIN;2;7743,0;303,19;Si;Si;4;35;0,6;65.0
6295;XRPUSDT;2026-01-05 01:25;2026-01-05 02:02;2,1182235;2,1346;0,77;DOWN;2,1156;VA Breakout;2,1156;0;2,13;2,1;LOSS;-1;7742,0;82,49;Si;Si;38;118;1,9;64.0
6296;GALAUSDT;2026-01-05 02:26;2026-01-05 02:38;0,0071782300000000025;0,00724;0,86;UP;0,007237;VA Breakout;0,007237;0;0,01;0,01;WIN;2;7744,0;14,95;Si;Si;13;56;0,9;38.0
6297;ADAUSDT;2026-01-05 03:04;2026-01-05 03:16;0,400227;0,40197849999999996;0,44;UP;0,402;VA Breakout;0,402;0;0,4;0,4;WIN;2;7746,0;24,21;Si;Si;13;38;0,6;65.0
6298;XRPUSDT;2026-01-05 03:05;2026-01-05 03:09;2,1272784999999996;2,1373;0,47;UP;2,1354;VA Breakout;2,1354;0;2,13;2,14;WIN;2;7748,0;50,39;Si;Si;5;56;0,9;40.0
6299;SUIUSDT;2026-01-05 03:05;2026-01-05 03:22;1,6755044999999997;1,6899069999999998;0,86;UP;1,69;VA Breakout;1,69;0;1,68;1,7;WIN;2;7750,0;48,11;Si;Si;18;72;1,2;63.0
6300;DOGEUSDT;2026-01-05 03:05;2026-01-05 03:06;0,14979975;0,15065;0,57;DOWN;0,15014;VA Breakout;0,15014;0;0,15;0,15;LOSS;-1;7749,0;343,1;Si;Si;2;91;1,5;43.0
6301;ETHUSDT;2026-01-05 03:11;2026-01-05 03:22;3153,1974500000006;3161,47;0,26;UP;3160,22;VA Breakout;3160,22;0;3153,87;3166,57;WIN;2;7751,0;38,21;Si;Si;12;80;1,3;43.0
6302;GALAUSDT;2026-01-05 03:15;2026-01-05 03:28;0,007267760000000001;0,007312404999999998;0,61;DOWN;0,007276;VA Breakout;0,007276;0;0,01;0,01;WIN;2;7753,0;154,51;Si;Si;14;44;0,7;55.0
6303;TRXUSDT;2026-01-05 03:16;2026-01-05 03:32;0,29453925000000003;0,29481509999999994;0,09;DOWN;0,29451;VA Breakout;0,29451;0;0,29;0,29;WIN;2;7755,0;118,08;Si;Si;17;29;0,5;66.0
6304;BTCUSDT;2026-01-05 03:20;2026-01-05 03:47;92459,068;92634,1;0,19;UP;92608,8;VA Breakout;92608,8;0;92432,43;92785,17;LOSS;-1;7754,0;30,36;Si;Si;28;71;1,2;53.0
6305;ADAUSDT;2026-01-05 03:32;2026-01-05 03:38;0,4017;0,40349000000000007;0,44;DOWN;0,4018;VA Breakout;0,4018;0;0,4;0,4;WIN;2;7756,0;108,2;Si;Si;7;27;0,4;64.0
6306;DOGEUSDT;2026-01-05 03:32;2026-01-05 03:37;0,15005;0,15055185;0,33;DOWN;0,15003;VA Breakout;0,15003;0;0,15;0,15;WIN;2;7758,0;185,92;Si;Si;6;26;0,4;66.0
6307;BNBUSDT;2026-01-05 03:38;2026-01-05 03:45;897,7365;900,1215;0,27;DOWN;898,1;VA Breakout;898,1;0;899,0;897,2;WIN;2;7760,0;366,93;Si;Si;8;78;1,3;65.0
6308;SOLUSDT;2026-01-05 03:39;2026-01-05 04:03;135,02495;135,86;0,62;DOWN;135,13;VA Breakout;135,13;0;135,54;134,72;WIN;2;7762,0;165,31;Si;Si;25;118;1,9;64.0
6309;ADAUSDT;2026-01-05 04:37;2026-01-05 04:40;0,39606600000000003;0,3982;0,54;UP;0,3977;VA Breakout;0,3977;0;0,4;0,4;WIN;2;7764,0;32,41;Si;Si;4;31;0,5;65.0
6310;SOLUSDT;2026-01-05 04:38;2026-01-05 04:47;134,93555000000003;135,26345000000003;0,24;UP;135,28;VA Breakout;135,28;0;135,02;135,54;WIN;2;7766,0;51,93;Si;Si;10;20;0,3;65.0
6311;DOGEUSDT;2026-01-05 04:45;2026-01-05 04:50;0,14829;0,14895;0,44;DOWN;0,14823;VA Breakout;0,14823;0;0,15;0,15;WIN;2;7768,0;112,08;Si;Si;6;37;0,6;65.0
6312;SUIUSDT;2026-01-05 05:11;2026-01-05 05:24;1,6766045;1,688371;0,7;UP;1,6855;VA Breakout;1,6855;0;1,68;1,69;WIN;2;7770,0;45,33;Si;Si;14;65;1,1;53.0
6313;TRXUSDT;2026-01-05 05:22;2026-01-05 05:50;0,29181955;0,29218;0,12;DOWN;0,29162;VA Breakout;0,29162;0;0,29;0,29;LOSS;-1;7769,0;46,26;Si;Si;29;58;0,9;68.0
6314;GALAUSDT;2026-01-05 05:30;2026-01-05 05:37;0,00712414;0,007177;0,74;DOWN;0,007125;VA Breakout;0,007125;0;0,01;0,01;WIN;2;7771,0;77,85;Si;Si;8;70;1,1;64.0
6315;DOGEUSDT;2026-01-05 05:32;2026-01-05 05:33;0,14753870000000002;0,14822935;0,47;DOWN;0,14759;VA Breakout;0,14759;0;0,15;0,15;WIN;2;7773,0;136,35;Si;Si;2;26;0,4;39.0
6316;ADAUSDT;2026-01-05 05:35;2026-01-05 05:37;0,398369;0,400139;0,44;DOWN;0,3984;VA Breakout;0,3984;0;0,4;0,4;WIN;2;7775,0;131,2;Si;Si;3;29;0,5;60.0
6317;ETHUSDT;2026-01-05 05:36;2026-01-05 06:24;3165,0635000000007;3177,0224;0,38;DOWN;3168,2;VA Breakout;3168,2;0;3178,4;3158,0;LOSS;-1;7774,0;139,93;Si;Si;49;48;0,8;66.0
6318;SOLUSDT;2026-01-05 05:51;2026-01-05 05:54;135,21875;135,84;0,46;UP;135,76;VA Breakout;135,76;0;135,65;135,87;WIN;2;7776,0;119,1;Si;Si;4;73;1,2;64.0
6319;GALAUSDT;2026-01-05 06:20;2026-01-05 07:36;0,0071047049999999985;0,007138389999999998;0,47;UP;0,007137;VA Breakout;0,007137;0;0,01;0,01;WIN;2;7778,0;42,79;Si;Si;77;37;0,6;65.0
6320;ADAUSDT;2026-01-05 06:46;2026-01-05 06:49;0,3962804999999999;0,3981495;0,47;UP;0,3979;VA Breakout;0,3979;0;0,4;0,4;WIN;2;7780,0;33,12;Si;Si;4;50;0,8;65.0
6321;BTCUSDT;2026-01-05 07:18;2026-01-05 07:18;93010,149;93174;0,18;DOWN;93039,3;VA Breakout;93039,3;0;93110,48;92968,12;LOSS;-1;7779,0;465,77;Si;Si;1;33;0,5;65.0
6322;DOGEUSDT;2026-01-05 07:19;2026-01-05 07:20;0,14659864999999997;0,14794079999999998;0,91;UP;0,1473;VA Breakout;0,1473;0;0,15;0,15;LOSS;-1;7778,0;64,68;Si;Si;2;94;1,6;39.0
6323;XRPUSDT;2026-01-05 07:23;2026-01-05 07:39;2,126;2,1373;0,53;DOWN;2,128;VA Breakout;2,128;0;2,13;2,12;WIN;2;7780,0;158,96;Si;Si;17;80;1,3;58.0
6324;SOLUSDT;2026-01-05 07:23;2026-01-05 07:39;135,20950000000002;135,75785;0,4;DOWN;135,38;VA Breakout;135,38;0;135,74;135,02;WIN;2;7782,0;188,43;Si;Si;17;55;0,9;46.0
6325;ETHUSDT;2026-01-05 07:38;2026-01-05 07:43;3170,41;3182,4;0,38;DOWN;3170,46;VA Breakout;3170,46;0;3175,51;3165,41;WIN;2;7784,0;282,94;Si;Si;6;76;1,2;65.0
6326;DOGEUSDT;2026-01-05 08:09;2026-01-05 08:33;0,14681624999999998;0,14765;0,57;UP;0,14757;VA Breakout;0,14757;0;0,15;0,15;LOSS;-1;7783,0;11,38;Si;Si;25;50;0,8;37.0
6327;ETHUSDT;2026-01-05 08:17;2026-01-05 08:19;3165,1795999999995;3172,67455;0,24;DOWN;3164,73;VA Breakout;3164,73;0;3170,37;3159,09;WIN;2;7785,0;252,63;Si;Si;3;34;0,6;66.0
6328;SOLUSDT;2026-01-05 08:17;2026-01-05 08:20;134,8444;135,31;0,34;DOWN;134,8;VA Breakout;134,8;0;135,19;134,41;WIN;2;7787,0;175,18;Si;Si;4;38;0,6;65.0
6329;XRPUSDT;2026-01-05 08:20;2026-01-05 08:39;2,1222119999999998;2,1309;0,41;DOWN;2,1218;VA Breakout;2,1218;0;2,13;2,12;WIN;2;7789,0;157,86;Si;Si;20;56;0,9;64.0
6330;SUIUSDT;2026-01-05 08:21;2026-01-05 08:27;1,676;1,6874;0,68;DOWN;1,6785;VA Breakout;1,6785;0;1,68;1,67;LOSS;-1;7788,0;246,81;Si;Si;7;144;2,4;64.0
6331;ADAUSDT;2026-01-05 08:30;2026-01-05 08:36;0,39825900000000003;0,4018;0,89;DOWN;0,3994;VA Breakout;0,3994;0;0,4;0,4;WIN;2;7790,0;97,21;Si;Si;7;84;1,4;63.0
6332;GALAUSDT;2026-01-05 08:34;2026-01-05 08:40;0,007171;0,007207;0,5;DOWN;0,00718;VA Breakout;0,00718;0;0,01;0,01;WIN;2;7792,0;148,73;Si;Si;7;44;0,7;35.0
6333;SUIUSDT;2026-01-05 09:09;2026-01-05 09:09;1,6733445;1,6828;0,56;DOWN;1,6725;VA Breakout;1,6725;0;1,68;1,67;WIN;2;7794,0;221,25;Si;Si;1;36;0,6;64.0
6334;BNBUSDT;2026-01-05 09:14;2026-01-05 09:22;901,286;903,6;0,26;DOWN;901,2;VA Breakout;901,2;0;902,77;899,63;LOSS;-1;7793,0;211,15;Si;Si;9;32;0,5;66.0
6335;ADAUSDT;2026-01-05 09:25;2026-01-05 09:29;0,3968395;0,4;0,79;UP;0,3992;VA Breakout;0,3992;0;0,4;0,4;WIN;2;7795,0;22,34;Si;Si;5;54;0,9;44.0
6336;BTCUSDT;2026-01-05 09:30;2026-01-05 09:30;92650,32450000002;92804,12250000001;0,17;DOWN;92658,6;VA Breakout;92658,6;0;92778,8;92538,4;LOSS;-1;7794,0;272,63;Si;Si;1;26;0,4;65.0
6337;SOLUSDT;2026-01-05 09:37;2026-01-05 09:42;133,1;134,05;0,71;UP;133,96;VA Breakout;133,96;0;133,41;134,51;WIN;2;7796,0;27,38;Si;Si;6;59;1,0;68.0
6338;DOGEUSDT;2026-01-05 09:37;2026-01-05 10:42;0,14645;0,14739;0,64;UP;0,14758;VA Breakout;0,14758;0;0,15;0,15;WIN;2;7798,0;6,42;Si;Si;66;64;1,1;66.0
6339;SUIUSDT;2026-01-05 09:38;2026-01-05 09:38;1,6609;1,6745915;0,82;UP;1,6749;VA Breakout;1,6749;0;1,67;1,68;WIN;2;7800,0;83,84;Si;Si;1;29;0,5;52.0
6340;ETHUSDT;2026-01-05 09:41;2026-01-05 09:46;3141,9;3158,68;0,53;UP;3158,04;VA Breakout;3158,04;0;3144,23;3171,85;WIN;2;7802,0;17,71;Si;Si;6;35;0,6;58.0
6341;DOGEUSDT;2026-01-05 10:31;2026-01-05 10:41;0,1466518;0,1475632;0,62;UP;0,14792;VA Breakout;0,14792;0;0,15;0,15;WIN;2;7804,0;10,48;Si;Si;11;20;0,3;65.0
6342;DOGEUSDT;2026-01-05 11:34;2026-01-05 12:54;0,1482162;0,1501;1,26;UP;0,15002;VA Breakout;0,15002;0;0,15;0,15;WIN;2;7806,0;3,46;Si;Si;81;52;0,8;63.0
6343;SOLUSDT;2026-01-05 12:19;2026-01-05 12:58;134,9416;136,51565000000002;1,16;DOWN;134,99;VA Breakout;134,99;0;136,68;133,3;LOSS;-1;7805,0;40,14;Si;Si;40;100;1,6;56.0
6344;ETHUSDT;2026-01-05 12:20;2026-01-05 12:23;3172,6048500000006;3201,5376;0,91;DOWN;3177,41;VA Breakout;3177,41;0;3195,98;3158,84;WIN;2;7807,0;77,39;Si;Si;4;100;1,6;51.0
6345;GALAUSDT;2026-01-05 12:20;2026-01-05 12:21;0,00730595;0,007380075000000001;1,01;DOWN;0,007323;VA Breakout;0,007323;0;0,01;0,01;WIN;2;7809,0;218,64;Si;Si;2;100;1,6;40.0
6346;DOGEUSDT;2026-01-05 12:20;2026-01-05 12:23;0,14985545;0,15106075;0,8;DOWN;0,14992;VA Breakout;0,14992;0;0,15;0,15;WIN;2;7811,0;84,53;Si;Si;4;42;0,7;42.0
6347;BTCUSDT;2026-01-05 12:21;2026-01-05 12:54;93475,81100000002;94066,6325;0,63;DOWN;93483,8;VA Breakout;93483,8;0;94007,42;92960,18;LOSS;-1;7810,0;64,16;Si;Si;34;111;1,8;66.0
6348;ADAUSDT;2026-01-05 12:21;2026-01-05 13:25;0,40959349999999994;0,4163;1,62;DOWN;0,4099;VA Breakout;0,4099;0;0,41;0,41;LOSS;-1;7809,0;38,89;Si;Si;65;100;1,6;61.0
6349;BNBUSDT;2026-01-05 12:21;2026-01-05 12:54;902,6435;907,0230000000001;0,48;DOWN;902,9;VA Breakout;902,9;0;905,37;900,43;LOSS;-1;7808,0;135,04;Si;Si;34;108;1,8;56.0
6350;SUIUSDT;2026-01-05 12:22;2026-01-05 12:36;1,7009079999999999;1,7186285000000001;1,04;DOWN;1,7004;VA Breakout;1,7004;0;1,71;1,69;LOSS;-1;7807,0;87,05;Si;Si;15;100;1,6;64.0
6351;TRXUSDT;2026-01-05 12:29;2026-01-05 12:32;0,29205895;0,29255545;0,17;DOWN;0,29217;VA Breakout;0,29217;0;0,29;0,29;WIN;2;7809,0;66,85;Si;Si;4;54;0,9;55.0
6352;XRPUSDT;2026-01-05 12:40;2026-01-05 13:04;2,1565815;2,1975209999999996;1,88;UP;2,1913;VA Breakout;2,1913;0;2,17;2,21;WIN;2;7811,0;12,93;Si;Si;25;129;2,1;61.0
6353;SOLUSDT;2026-01-05 13:35;2026-01-05 13:53;135,73;136,51735;0,58;UP;136,57;VA Breakout;136,57;0;135,94;137,2;WIN;2;7813,0;19,73;Si;Si;19;39;0,6;56.0
6354;BNBUSDT;2026-01-05 13:44;2026-01-05 13:49;903,2180000000001;905,2959999999998;0,23;UP;905,1;VA Breakout;905,1;0;903,35;906,85;WIN;2;7815,0;30,9;Si;Si;6;29;0,5;44.0
6355;ADAUSDT;2026-01-05 13:46;2026-01-05 15:29;0,411377;0,4171;1,38;UP;0,4168;VA Breakout;0,4168;0;0,41;0,42;WIN;2;7817,0;3,27;Si;Si;104;53;0,9;38.0
6356;BTCUSDT;2026-01-05 13:47;2026-01-05 13:58;93841,72949999999;94179,875;0,36;UP;94156,5;VA Breakout;94156,5;0;93858,79;94454,21;WIN;2;7819,0;12,79;Si;Si;12;42;0,7;66.0
6357;ETHUSDT;2026-01-05 13:52;2026-01-05 13:55;3190,9832;3208,62;0,55;UP;3207,77;VA Breakout;3207,77;0;3197,1;3218,44;WIN;2;7821,0;18,28;Si;Si;4;36;0,6;49.0
6358;SOLUSDT;2026-01-05 14:17;2026-01-05 14:20;136,94965;137,67680000000001;0,53;UP;137,66;VA Breakout;137,66;0;137,13;138,19;WIN;2;7823,0;21,22;Si;Si;4;31;0,5;67.0
6359;BNBUSDT;2026-01-05 14:26;2026-01-05 14:27;906,3209999999998;908,4;0,23;UP;908,7;VA Breakout;908,7;0;907,69;909,71;WIN;2;7825,0;49,78;Si;Si;2;37;0,6;66.0
6360;GALAUSDT;2026-01-05 14:38;2026-01-05 14:38;0,00738624;0,00752785;1,9;UP;0,00748;VA Breakout;0,00748;0;0,01;0,01;LOSS;-1;7824,0;146,21;Si;Si;1;106;1,8;33.0
6361;DOGEUSDT;2026-01-05 14:45;2026-01-05 15:03;0,1509;0,15278;1,24;DOWN;0,15145;VA Breakout;0,15145;0;0,15;0,15;LOSS;-1;7823,0;98,63;Si;Si;19;93;1,5;62.0
6362;XRPUSDT;2026-01-05 15:00;2026-01-05 15:03;2,256311;2,2803;1,06;UP;2,2791;VA Breakout;2,2791;0;2,26;2,3;WIN;2;7825,0;6,55;Si;Si;4;72;1,2;56.0
