
[BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672549200000 (2023-01-01T05:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672573200000 (2023-01-01T11:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672573500000 (2023-01-01T11:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672573800000 (2023-01-01T11:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672574100000 (2023-01-01T11:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672574400000 (2023-01-01T12:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672574700000 (2023-01-01T12:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672575000000 (2023-01-01T12:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672575300000 (2023-01-01T12:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672575600000 (2023-01-01T12:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672575900000 (2023-01-01T12:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672576200000 (2023-01-01T12:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672576500000 (2023-01-01T12:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672576800000 (2023-01-01T12:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672577100000 (2023-01-01T12:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672577400000 (2023-01-01T12:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672577700000 (2023-01-01T12:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672578000000 (2023-01-01T13:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672578300000 (2023-01-01T13:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672578600000 (2023-01-01T13:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672578900000 (2023-01-01T13:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672579200000 (2023-01-01T13:20:00.000Z)
